attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
18576,L18576,2,2,12.0,36,1993,False,0,Unfurnished,13.47,True,False
18577,L18577,3,3,5.0,23,2013,False,0,Semi-Furnished,11.27,True,False
18578,L18578,5,2,3.0,7,2022,False,0,Semi-Furnished,9.17,True,False
18579,L18579,2,1,13.0,27,1991,False,0,Furnished,12.2,False,False
18580,L18580,4,2,0.0,13,1991,False,0,Furnished,5.22,False,True
18581,L18581,1,2,7.0,17,2003,False,0,Semi-Furnished,0.59,True,True
18582,L18582,5,3,30.0,32,2000,False,0,Furnished,3.79,False,True
18583,L18583,1,3,25.0,26,2023,True,4,Unfurnished,13.5,False,True
18584,L18584,4,2,4.0,22,2017,True,4,Furnished,12.77,True,False
18585,L18585,1,1,12.0,13,2011,False,0,Semi-Furnished,4.92,False,False
18586,L18586,2,4,3.0,12,2022,True,4,Unfurnished,10.36,True,True
18587,L18587,1,4,5.0,7,2020,True,0,Furnished,14.68,True,False
18588,L18588,2,4,0.0,1,2003,True,3,Unfurnished,13.31,False,True
18589,L18589,3,4,29.0,33,1998,True,1,Furnished,9.68,True,True
18590,L18590,5,2,11.0,14,2013,True,4,Furnished,6.77,True,False
18591,L18591,1,2,4.0,17,2018,True,0,Semi-Furnished,9.26,True,True
18592,L18592,2,2,0.0,4,1994,True,1,Unfurnished,14.75,True,False
18593,L18593,4,2,21.0,39,2016,False,0,Furnished,4.74,False,False
18594,L18594,4,1,0.0,1,1997,False,0,Unfurnished,1.35,True,True
18595,L18595,2,2,13.0,24,2018,False,0,Semi-Furnished,14.69,True,False
18596,L18596,5,2,9.0,34,2001,True,4,Semi-Furnished,5.51,True,True
18597,L18597,3,2,10.0,34,1997,False,0,Unfurnished,6.77,False,True
18598,L18598,3,3,2.0,24,2010,False,0,Semi-Furnished,4.92,False,True
18599,L18599,5,4,14.0,15,1998,False,0,Unfurnished,4.95,True,True
18600,L18600,1,3,7.0,17,2003,True,1,Semi-Furnished,3.87,True,True
18601,L18601,2,1,4.0,13,1990,True,2,Furnished,5.55,False,True
18602,L18602,3,1,4.0,7,2020,True,0,Furnished,11.51,True,False
18603,L18603,5,4,3.0,9,2005,True,3,Unfurnished,6.37,False,False
18604,L18604,3,4,30.0,35,2016,True,4,Furnished,10.29,False,False
18605,L18605,3,2,20.0,23,2000,False,0,Unfurnished,9.88,True,True
18606,L18606,1,4,27.0,39,1991,True,3,Semi-Furnished,9.86,True,False
18607,L18607,3,1,9.0,23,2020,False,0,Unfurnished,11.69,False,False
18608,L18608,2,2,7.0,26,2013,False,0,Unfurnished,11.05,True,False
18609,L18609,5,1,0.0,1,1992,False,0,Semi-Furnished,6.49,False,True
18610,L18610,1,3,4.0,14,1993,True,1,Unfurnished,4.15,True,True
18611,L18611,1,2,8.0,32,2019,True,3,Furnished,8.11,True,True
18612,L18612,5,2,0.0,10,1992,False,0,Furnished,5.24,False,False
18613,L18613,2,3,0.0,1,1993,True,0,Unfurnished,4.46,False,True
18614,L18614,3,1,4.0,5,2002,True,3,Furnished,6.67,True,True
18615,L18615,3,4,2.0,3,2003,True,2,Unfurnished,7.47,True,False
18616,L18616,2,2,3.0,27,1999,True,2,Unfurnished,3.43,False,True
18617,L18617,4,4,18.0,22,2003,False,0,Unfurnished,11.83,True,False
18618,L18618,5,3,9.0,18,2006,True,1,Furnished,2.24,True,False
18619,L18619,2,1,6.0,16,2011,True,1,Furnished,12.11,False,False
18620,L18620,3,1,1.0,2,2010,False,0,Semi-Furnished,2.7800000000000002,True,True
18621,L18621,5,1,1.0,13,2014,False,0,Furnished,8.3,True,False
18622,L18622,5,4,4.0,16,1992,True,4,Semi-Furnished,2.24,False,False
18623,L18623,3,4,1.0,8,2008,False,0,Furnished,11.09,False,False
18624,L18624,2,4,6.0,8,2021,False,0,Semi-Furnished,10.17,False,False
18625,L18625,4,4,5.0,10,2004,False,0,Semi-Furnished,6.93,True,True
18626,L18626,5,2,22.0,33,2013,False,0,Unfurnished,12.0,True,True
18627,L18627,5,4,27.0,31,1998,False,0,Unfurnished,5.45,False,False
18628,L18628,5,3,8.0,12,1999,True,2,Unfurnished,4.45,False,False
18629,L18629,2,2,1.0,9,2021,False,0,Semi-Furnished,4.45,False,False
18630,L18630,5,1,24.0,37,1996,True,1,Unfurnished,6.59,False,True
18631,L18631,3,4,6.0,9,2016,True,3,Unfurnished,6.4,True,False
18632,L18632,3,4,1.0,18,2004,False,0,Semi-Furnished,4.12,False,True
18633,L18633,1,2,15.0,30,2010,True,4,Unfurnished,12.74,False,False
18634,L18634,5,1,25.0,32,1999,True,0,Unfurnished,13.15,False,False
18635,L18635,4,1,1.0,23,2012,True,0,Furnished,11.11,True,False
18636,L18636,1,3,3.0,11,1994,False,0,Furnished,5.27,False,True
18637,L18637,5,2,1.0,20,1995,False,0,Furnished,9.03,False,False
18638,L18638,5,3,16.0,19,2011,False,0,Unfurnished,2.7800000000000002,True,False
18639,L18639,2,2,9.0,36,2017,True,2,Semi-Furnished,7.99,True,False
18640,L18640,2,2,13.0,26,2008,False,0,Unfurnished,1.8900000000000001,False,False
18641,L18641,3,2,4.0,10,2003,True,2,Unfurnished,2.9699999999999998,False,True
18642,L18642,1,1,11.0,24,1996,True,3,Unfurnished,9.24,True,False
18643,L18643,1,3,2.0,13,2004,False,0,Semi-Furnished,7.37,True,True
18644,L18644,1,3,32.0,34,2021,True,0,Furnished,12.48,False,False
18645,L18645,3,4,24.0,29,2011,True,1,Semi-Furnished,12.85,True,False
18646,L18646,4,3,21.0,36,2010,False,0,Furnished,1.24,True,True
18647,L18647,4,4,5.0,7,2008,False,0,Semi-Furnished,1.4,False,False
18648,L18648,4,4,11.0,30,2002,True,3,Unfurnished,13.73,True,True
18649,L18649,1,1,15.0,17,2011,False,0,Semi-Furnished,7.91,True,False
18650,L18650,5,4,12.0,13,1999,False,0,Unfurnished,0.2,True,False
18651,L18651,1,2,17.0,24,2013,True,0,Unfurnished,11.99,True,False
18652,L18652,5,2,11.0,31,1997,False,0,Semi-Furnished,11.74,False,False
18653,L18653,2,1,19.0,27,1997,False,0,Semi-Furnished,7.12,False,True
18654,L18654,3,2,1.0,21,2008,True,1,Semi-Furnished,13.75,True,True
18655,L18655,4,2,0.0,1,2007,True,4,Unfurnished,8.56,True,True
18656,L18656,1,3,12.0,15,2022,False,0,Unfurnished,6.59,True,False
18657,L18657,1,1,2.0,3,2018,True,4,Unfurnished,6.44,False,True
18658,L18658,2,2,0.0,6,2021,False,0,Furnished,8.02,True,True
18659,L18659,5,1,12.0,14,1997,True,0,Furnished,3.13,True,False
18660,L18660,4,1,17.0,38,2021,True,3,Unfurnished,4.22,True,True
18661,L18661,3,2,8.0,33,2001,False,0,Unfurnished,5.61,True,False
18662,L18662,5,2,7.0,38,2011,True,0,Unfurnished,2.26,True,True
18663,L18663,5,4,0.0,8,2009,True,4,Unfurnished,2.34,False,True
18664,L18664,4,1,4.0,26,2015,True,4,Semi-Furnished,1.35,True,False
18665,L18665,3,1,13.0,15,2006,False,0,Furnished,13.77,False,True
18666,L18666,4,2,9.0,14,2023,False,0,Semi-Furnished,13.62,False,False
18667,L18667,4,4,12.0,20,2020,True,3,Semi-Furnished,13.72,True,False
18668,L18668,1,3,10.0,19,2007,False,0,Furnished,13.98,False,True
18669,L18669,3,2,19.0,33,1992,False,0,Furnished,3.87,False,False
18670,L18670,5,4,22.0,36,2007,False,0,Unfurnished,11.47,False,True
18671,L18671,4,1,12.0,24,2009,False,0,Unfurnished,7.31,True,False
18672,L18672,2,1,7.0,10,2010,True,1,Unfurnished,0.1,True,False
18673,L18673,3,2,15.0,34,2019,False,0,Semi-Furnished,12.45,True,True
18674,L18674,2,4,17.0,36,1993,True,3,Unfurnished,10.42,True,True
18675,L18675,5,2,22.0,36,2004,True,1,Semi-Furnished,10.61,False,False
18676,L18676,3,1,3.0,16,1996,False,0,Furnished,11.32,False,False
18677,L18677,1,4,5.0,15,2021,True,1,Furnished,4.43,False,False
18678,L18678,3,4,7.0,18,2022,False,0,Furnished,7.84,False,False
18679,L18679,5,1,6.0,7,2002,True,4,Semi-Furnished,5.93,False,True
18680,L18680,1,1,11.0,22,2006,True,2,Unfurnished,9.96,True,False
18681,L18681,5,3,17.0,32,1995,True,1,Semi-Furnished,8.5,True,True
18682,L18682,3,3,17.0,19,1993,False,0,Furnished,1.8900000000000001,True,True
18683,L18683,5,1,0.0,1,2004,False,0,Unfurnished,4.98,False,True
18684,L18684,3,4,18.0,35,1997,False,0,Furnished,6.65,False,False
18685,L18685,1,1,3.0,5,2023,False,0,Semi-Furnished,5.97,False,False
18686,L18686,3,2,0.0,12,2019,True,0,Semi-Furnished,8.18,False,True
18687,L18687,5,1,4.0,12,2012,True,1,Semi-Furnished,0.58,False,False
18688,L18688,5,4,6.0,21,1998,False,0,Furnished,7.03,False,False
18689,L18689,5,3,10.0,19,2013,True,3,Semi-Furnished,2.45,True,False
18690,L18690,2,1,4.0,9,1997,True,1,Furnished,1.79,True,True
18691,L18691,2,3,22.0,36,1995,False,0,Unfurnished,3.09,True,False
18692,L18692,2,2,20.0,32,2014,False,0,Semi-Furnished,13.71,True,False
18693,L18693,4,4,10.0,35,2002,False,0,Furnished,0.46,True,False
18694,L18694,3,3,9.0,31,2023,True,4,Unfurnished,13.57,False,False
18695,L18695,2,2,23.0,32,2014,False,0,Semi-Furnished,8.61,True,True
18696,L18696,5,4,15.0,37,2007,False,0,Unfurnished,12.77,False,False
18697,L18697,5,4,29.0,32,1998,True,0,Semi-Furnished,10.17,True,True
18698,L18698,2,3,32.0,37,2022,True,1,Semi-Furnished,1.73,True,False
18699,L18699,2,3,26.0,39,1995,True,4,Semi-Furnished,6.57,False,False
18700,L18700,5,3,0.0,38,2003,True,2,Furnished,13.88,False,False
18701,L18701,2,4,11.0,30,1995,False,0,Furnished,13.4,True,True
18702,L18702,4,4,15.0,32,2007,False,0,Unfurnished,13.27,True,False
18703,L18703,4,4,0.0,2,2015,False,0,Unfurnished,10.06,True,False
18704,L18704,4,3,1.0,11,2000,False,0,Semi-Furnished,4.19,False,False
18705,L18705,1,3,8.0,20,2007,True,0,Unfurnished,13.25,True,True
18706,L18706,4,2,9.63627358490566,37,2004,False,0,Semi-Furnished,14.57,True,True
18707,L18707,5,1,8.0,9,2019,False,0,Unfurnished,2.33,False,False
18708,L18708,1,2,9.63627358490566,38,2014,False,0,Furnished,6.02,True,True
18709,L18709,5,1,14.0,19,2005,False,0,Semi-Furnished,2.4,True,True
18710,L18710,5,2,3.0,7,2001,False,0,Unfurnished,14.5,False,False
18711,L18711,2,3,2.0,5,2003,True,3,Furnished,2.56,False,True
18712,L18712,3,4,21.0,24,2002,False,0,Unfurnished,8.3,False,False
18713,L18713,4,1,3.0,7,2019,False,0,Unfurnished,12.27,False,False
18714,L18714,3,4,8.0,11,2005,True,2,Semi-Furnished,3.24,False,True
18715,L18715,3,1,8.0,9,1990,True,0,Semi-Furnished,5.85,False,False
18716,L18716,2,4,12.0,30,2018,False,0,Semi-Furnished,3.07,False,False
18717,L18717,3,2,1.0,3,2016,True,4,Unfurnished,12.46,True,True
18718,L18718,4,4,13.0,22,2002,True,2,Unfurnished,3.39,False,True
18719,L18719,1,1,2.0,20,2006,True,2,Semi-Furnished,7.1,False,True
18720,L18720,5,3,2.0,32,2017,False,0,Unfurnished,10.77,False,False
18721,L18721,4,1,3.0,7,2009,True,3,Furnished,14.18,True,False
18722,L18722,2,4,0.0,7,1994,False,0,Semi-Furnished,5.16,True,False
18723,L18723,1,2,13.0,20,2013,False,0,Unfurnished,0.8300000000000001,True,True
18724,L18724,2,1,21.0,25,1998,True,0,Unfurnished,11.25,True,True
18725,L18725,4,2,8.0,35,2022,False,0,Furnished,12.41,True,True
18726,L18726,5,3,23.0,24,2023,False,0,Semi-Furnished,11.06,False,True
18727,L18727,3,2,6.0,13,2016,True,4,Unfurnished,7.33,False,True
18728,L18728,3,2,9.63627358490566,39,2022,True,3,Semi-Furnished,3.66,False,True
18729,L18729,2,1,0.0,4,2018,False,0,Furnished,6.29,True,False
18730,L18730,1,2,8.0,12,2009,False,0,Furnished,2.38,True,True
18731,L18731,5,2,3.0,17,2008,True,3,Furnished,9.31,False,True
18732,L18732,2,2,0.0,1,1994,False,0,Unfurnished,0.79,False,False
18733,L18733,5,4,13.0,17,2014,True,0,Unfurnished,2.37,True,True
18734,L18734,2,2,1.0,2,2018,False,0,Unfurnished,9.05,False,True
18735,L18735,1,2,3.0,6,2015,False,0,Furnished,9.72,False,True
18736,L18736,4,2,6.0,11,1991,False,0,Furnished,6.97,False,False
18737,L18737,3,1,3.0,18,2004,True,3,Unfurnished,2.75,False,False
18738,L18738,5,1,16.0,25,1995,False,0,Unfurnished,4.27,True,False
18739,L18739,5,2,25.0,39,1990,False,0,Semi-Furnished,4.07,False,False
18740,L18740,1,2,8.0,28,1998,True,0,Furnished,4.47,False,True
18741,L18741,5,4,3.0,16,2005,True,3,Semi-Furnished,0.99,False,True
18742,L18742,4,2,2.0,12,2003,True,2,Unfurnished,0.21,False,False
18743,L18743,4,3,18.0,29,1999,False,0,Unfurnished,0.21,True,True
18744,L18744,1,2,8.0,23,2008,False,0,Furnished,3.15,False,False
18745,L18745,2,1,7.0,21,1997,False,0,Furnished,3.37,True,True
18746,L18746,2,1,9.0,16,2001,True,3,Semi-Furnished,6.05,False,False
18747,L18747,5,2,6.0,26,1995,True,4,Semi-Furnished,8.01,False,True
18748,L18748,5,1,6.0,37,1995,False,0,Semi-Furnished,14.33,True,True
18749,L18749,1,4,3.0,22,1995,False,0,Furnished,3.07,False,False
18750,L18750,4,1,2.0,10,2000,True,1,Unfurnished,11.22,False,False
18751,L18751,1,3,3.0,7,2016,True,3,Furnished,1.63,False,False
18752,L18752,2,2,3.0,9,2015,True,1,Unfurnished,11.02,True,False
18753,L18753,4,1,5.0,25,2017,False,0,Furnished,6.5,False,False
18754,L18754,5,1,11.0,15,1997,False,0,Furnished,9.76,False,False
18755,L18755,2,2,12.0,13,2014,False,0,Unfurnished,13.57,True,True
18756,L18756,3,1,19.0,26,2008,True,2,Furnished,10.78,True,True
18757,L18757,2,3,3.0,21,2005,False,0,Furnished,10.03,True,True
18758,L18758,4,2,1.0,23,2015,False,0,Furnished,12.66,False,False
18759,L18759,4,1,14.0,28,2004,False,0,Semi-Furnished,6.03,False,False
18760,L18760,1,4,29.0,38,2001,True,3,Semi-Furnished,6.35,True,True
18761,L18761,4,4,6.0,12,2013,False,0,Furnished,7.18,True,False
18762,L18762,3,2,5.0,24,2002,True,4,Semi-Furnished,11.85,False,False
18763,L18763,3,1,1.0,13,2006,False,0,Semi-Furnished,13.24,True,False
18764,L18764,4,4,0.0,2,2002,False,0,Furnished,6.94,False,True
18765,L18765,5,3,21.0,39,2006,True,3,Unfurnished,9.76,True,False
18766,L18766,4,1,4.0,12,1990,False,0,Unfurnished,11.4,True,False
18767,L18767,5,3,3.0,39,2000,True,2,Furnished,7.2,True,True
18768,L18768,4,4,10.0,14,2009,False,0,Unfurnished,6.69,True,False
18769,L18769,2,2,10.0,30,2020,True,4,Unfurnished,9.89,False,False
18770,L18770,4,3,8.0,19,1995,False,0,Semi-Furnished,0.61,True,True
18771,L18771,2,4,2.0,31,2017,False,0,Unfurnished,11.61,False,False
18772,L18772,5,2,10.0,25,1990,False,0,Unfurnished,2.67,True,True
18773,L18773,4,1,1.0,4,2005,True,3,Semi-Furnished,4.88,False,False
18774,L18774,5,4,8.0,13,2001,True,3,Unfurnished,3.22,False,False
18775,L18775,3,4,30.0,36,2017,True,1,Unfurnished,4.77,False,True
18776,L18776,1,1,31.0,37,2004,True,1,Unfurnished,13.51,True,True
18777,L18777,5,1,2.0,3,1997,True,0,Furnished,14.76,True,True
18778,L18778,2,1,2.0,16,1993,True,1,Furnished,0.58,False,False
18779,L18779,1,2,16.0,26,2020,True,4,Furnished,2.04,True,True
18780,L18780,4,2,10.0,39,2019,True,2,Unfurnished,6.16,True,False
18781,L18781,2,1,16.0,19,1995,True,0,Furnished,0.61,True,False
18782,L18782,1,2,2.0,15,2010,False,0,Furnished,7.01,False,True
18783,L18783,1,4,3.0,32,2019,False,0,Furnished,4.78,True,False
18784,L18784,5,2,1.0,21,2005,False,0,Semi-Furnished,7.78,False,True
18785,L18785,4,4,0.0,1,1997,False,0,Semi-Furnished,2.24,True,False
18786,L18786,4,4,5.0,6,2016,False,0,Unfurnished,6.48,True,False
18787,L18787,4,2,14.0,27,2022,False,0,Furnished,11.35,False,True
18788,L18788,5,1,2.0,23,2001,True,0,Furnished,5.76,False,False
18789,L18789,5,3,28.0,31,2012,False,0,Furnished,13.05,True,True
18790,L18790,4,3,3.0,12,1990,True,0,Furnished,2.73,True,False
18791,L18791,1,2,12.0,21,1996,False,0,Semi-Furnished,5.76,True,True
18792,L18792,4,4,1.0,2,2014,False,0,Semi-Furnished,0.97,True,True
18793,L18793,5,3,4.0,5,2010,False,0,Semi-Furnished,1.11,True,False
18794,L18794,4,4,1.0,9,2001,False,0,Unfurnished,8.46,False,False
18795,L18795,5,4,19.0,20,2021,True,4,Semi-Furnished,11.38,True,False
18796,L18796,4,4,6.0,18,2005,True,0,Unfurnished,13.87,True,True
18797,L18797,1,4,15.0,22,1990,False,0,Furnished,5.41,False,True
18798,L18798,1,3,7.0,8,2015,True,0,Unfurnished,11.15,True,False
18799,L18799,5,2,25.0,34,2003,True,1,Unfurnished,0.7000000000000001,True,False
18800,L18800,5,2,5.0,9,1995,False,0,Unfurnished,3.17,False,True
18801,L18801,2,4,5.0,7,2009,True,1,Unfurnished,6.84,False,False
18802,L18802,3,4,3.0,30,1992,True,1,Semi-Furnished,11.96,False,False
18803,L18803,2,2,2.0,18,2001,False,0,Semi-Furnished,5.04,True,False
18804,L18804,5,1,0.0,27,2022,True,1,Semi-Furnished,13.87,True,True
18805,L18805,5,4,2.0,16,1990,True,1,Unfurnished,10.46,True,False
18806,L18806,4,3,18.0,21,2008,False,0,Furnished,7.52,False,True
18807,L18807,2,3,0.0,5,1991,False,0,Furnished,8.64,True,True
18808,L18808,3,4,13.0,29,2012,True,2,Unfurnished,8.62,True,True
18809,L18809,2,4,18.0,37,1997,True,2,Furnished,9.35,True,True
18810,L18810,1,2,18.0,22,2023,True,0,Furnished,11.67,False,False
18811,L18811,1,1,9.0,14,1993,False,0,Furnished,11.52,False,False
18812,L18812,2,2,12.0,19,1997,False,0,Semi-Furnished,6.97,False,True
18813,L18813,2,1,21.0,35,2016,True,0,Semi-Furnished,7.0,True,True
18814,L18814,5,3,15.0,24,2015,False,0,Semi-Furnished,8.2,False,True
18815,L18815,4,2,3.0,6,2022,False,0,Unfurnished,2.88,True,True
18816,L18816,1,2,1.0,3,1992,False,0,Unfurnished,9.15,False,True
18817,L18817,3,4,2.0,34,1998,True,0,Semi-Furnished,12.31,True,False
18818,L18818,4,4,0.0,2,1999,True,0,Semi-Furnished,5.57,True,False
18819,L18819,2,3,3.0,15,2018,False,0,Furnished,5.94,False,False
18820,L18820,1,1,1.0,37,2010,True,1,Unfurnished,9.07,False,True
18821,L18821,2,1,0.0,15,2007,True,3,Semi-Furnished,6.44,True,True
18822,L18822,1,3,11.0,32,2006,False,0,Unfurnished,2.81,False,False
18823,L18823,3,1,15.0,21,2010,False,0,Unfurnished,1.73,False,False
18824,L18824,4,4,11.0,17,1992,False,0,Unfurnished,9.06,False,True
18825,L18825,3,3,9.0,34,2016,True,1,Semi-Furnished,6.12,False,True
18826,L18826,3,4,28.0,32,2021,True,1,Semi-Furnished,11.83,False,False
18827,L18827,4,3,8.0,23,2018,True,2,Semi-Furnished,10.92,False,False
18828,L18828,4,3,26.0,35,2018,False,0,Furnished,13.64,True,False
18829,L18829,3,1,17.0,37,2015,True,0,Furnished,8.19,True,False
18830,L18830,2,2,3.0,37,1998,False,0,Furnished,2.42,True,False
18831,L18831,4,3,22.0,33,2016,True,0,Furnished,4.19,True,False
18832,L18832,3,1,20.0,25,2001,False,0,Furnished,13.89,False,True
18833,L18833,3,3,9.63627358490566,37,2005,False,0,Unfurnished,4.61,True,True
18834,L18834,3,1,15.0,21,1991,True,3,Semi-Furnished,7.26,False,True
18835,L18835,2,3,20.0,38,2016,False,0,Semi-Furnished,6.33,True,False
18836,L18836,5,1,22.0,34,1998,False,0,Furnished,13.47,True,False
18837,L18837,5,3,7.0,19,1991,True,4,Furnished,11.64,False,False
18838,L18838,4,3,6.0,27,1996,True,2,Furnished,0.63,True,False
18839,L18839,5,3,6.0,9,1997,True,4,Semi-Furnished,7.05,False,False
18840,L18840,1,1,0.0,5,1995,True,2,Unfurnished,7.49,True,True
18841,L18841,4,2,4.0,5,2008,True,3,Semi-Furnished,1.11,True,False
18842,L18842,4,3,7.0,25,2004,True,2,Furnished,5.39,False,True
18843,L18843,3,1,21.0,26,2017,True,0,Semi-Furnished,6.32,True,False
18844,L18844,1,4,6.0,19,2019,True,0,Unfurnished,12.73,True,False
18845,L18845,5,1,23.0,30,2016,False,0,Unfurnished,14.4,True,False
18846,L18846,4,1,4.0,36,1999,False,0,Furnished,5.16,False,True
18847,L18847,1,2,9.0,16,2020,True,4,Furnished,8.02,True,False
18848,L18848,2,4,1.0,7,1990,False,0,Furnished,14.03,True,True
18849,L18849,2,4,9.0,18,2021,True,2,Unfurnished,7.11,True,False
18850,L18850,3,2,10.0,21,2005,True,0,Furnished,4.87,False,False
18851,L18851,1,2,7.0,31,1995,False,0,Unfurnished,1.77,True,True
18852,L18852,4,3,0.0,1,1991,True,1,Unfurnished,9.0,True,False
18853,L18853,2,3,1.0,3,1991,True,2,Unfurnished,9.44,True,False
18854,L18854,2,1,10.0,31,1992,False,0,Unfurnished,6.97,False,True
18855,L18855,5,1,15.0,25,2008,True,3,Furnished,10.65,False,False
18856,L18856,5,3,5.0,8,1993,True,2,Semi-Furnished,7.47,True,False
18857,L18857,1,4,0.0,1,2007,True,1,Semi-Furnished,11.04,False,False
18858,L18858,5,1,3.0,7,2007,False,0,Furnished,2.09,True,True
18859,L18859,1,1,1.0,7,2010,True,0,Furnished,1.46,True,False
18860,L18860,4,2,4.0,8,2010,True,3,Unfurnished,11.4,True,False
18861,L18861,4,3,6.0,19,2019,True,1,Furnished,12.26,False,False
18862,L18862,4,2,16.0,17,2006,False,0,Unfurnished,3.3,True,False
18863,L18863,5,1,6.0,11,1994,False,0,Furnished,1.09,True,True
18864,L18864,5,3,9.0,11,1994,True,1,Unfurnished,1.11,False,False
18865,L18865,3,4,12.0,38,1998,False,0,Furnished,3.6,False,False
18866,L18866,2,4,1.0,2,2000,True,1,Unfurnished,8.2,False,True
18867,L18867,4,2,2.0,4,2003,False,0,Unfurnished,9.41,False,False
18868,L18868,5,3,9.0,28,1995,True,0,Semi-Furnished,12.84,True,False
18869,L18869,2,1,28.0,33,2003,True,1,Unfurnished,12.8,False,True
18870,L18870,4,4,2.0,11,1997,True,4,Furnished,12.7,True,True
18871,L18871,4,4,0.0,3,2019,False,0,Furnished,3.75,False,True
18872,L18872,2,4,1.0,5,1990,True,4,Semi-Furnished,8.18,False,True
18873,L18873,2,1,3.0,21,2014,False,0,Furnished,9.27,True,False
18874,L18874,5,1,11.0,22,2002,True,4,Unfurnished,7.16,True,True
18875,L18875,2,4,30.0,37,2016,True,1,Semi-Furnished,0.48,True,False
18876,L18876,2,3,8.0,11,2014,True,2,Unfurnished,5.63,False,True
18877,L18877,5,3,18.0,22,1993,True,4,Furnished,2.2,True,False
18878,L18878,4,2,12.0,13,2020,False,0,Semi-Furnished,0.34,False,True
18879,L18879,2,3,2.0,3,2007,False,0,Unfurnished,1.8,False,True
18880,L18880,3,2,5.0,13,2006,False,0,Semi-Furnished,11.45,True,False
18881,L18881,1,2,23.0,28,2000,True,3,Unfurnished,10.21,False,True
18882,L18882,2,4,0.0,11,2001,True,2,Unfurnished,7.92,False,False
18883,L18883,2,2,3.0,11,1992,False,0,Semi-Furnished,12.49,False,False
18884,L18884,1,3,12.0,21,2004,True,0,Unfurnished,6.2,True,False
18885,L18885,3,3,7.0,21,1995,True,1,Unfurnished,4.57,True,True
18886,L18886,4,3,5.0,7,1994,False,0,Furnished,6.2,True,True
18887,L18887,3,4,13.0,17,2020,False,0,Unfurnished,2.21,False,False
18888,L18888,1,2,1.0,14,1997,True,4,Semi-Furnished,9.79,False,True
18889,L18889,2,1,7.0,33,1999,False,0,Furnished,7.35,False,False
18890,L18890,4,2,0.0,11,1992,True,2,Semi-Furnished,14.48,False,False
18891,L18891,3,2,11.0,13,2001,False,0,Furnished,9.77,False,True
18892,L18892,3,4,0.0,1,2017,False,0,Unfurnished,9.92,True,True
18893,L18893,4,2,6.0,34,2001,True,1,Semi-Furnished,10.17,False,False
18894,L18894,3,3,2.0,9,2019,True,1,Furnished,1.99,False,True
18895,L18895,1,2,11.0,13,2008,False,0,Furnished,13.66,False,True
18896,L18896,4,4,11.0,37,2010,False,0,Semi-Furnished,6.11,True,False
18897,L18897,1,2,7.0,30,2006,False,0,Furnished,3.91,True,False
18898,L18898,4,4,23.0,37,2003,True,3,Furnished,0.66,False,False
18899,L18899,1,4,0.0,7,2000,False,0,Semi-Furnished,10.84,False,True
18900,L18900,2,4,0.0,14,2018,True,3,Unfurnished,9.51,False,False
18901,L18901,2,2,5.0,6,1996,False,0,Unfurnished,5.59,False,True
18902,L18902,3,1,27.0,34,1990,True,1,Unfurnished,5.27,True,False
18903,L18903,4,4,0.0,16,1996,True,4,Semi-Furnished,8.83,False,True
18904,L18904,4,4,23.0,37,2003,True,4,Semi-Furnished,1.28,True,True
18905,L18905,1,3,5.0,36,2005,True,0,Furnished,14.3,False,True
18906,L18906,3,4,4.0,6,2005,True,0,Semi-Furnished,3.88,False,False
18907,L18907,3,2,4.0,8,2010,False,0,Unfurnished,4.92,True,True
18908,L18908,4,2,21.0,24,2002,False,0,Furnished,5.31,True,True
18909,L18909,2,1,0.0,3,2007,True,2,Semi-Furnished,12.42,False,False
18910,L18910,4,3,2.0,4,2018,True,3,Semi-Furnished,0.97,False,False
18911,L18911,4,4,9.0,32,2010,False,0,Furnished,7.07,True,True
18912,L18912,5,2,0.0,1,1998,True,4,Unfurnished,12.07,False,True
18913,L18913,1,3,12.0,34,2020,True,2,Unfurnished,12.8,False,True
18914,L18914,1,2,3.0,9,2006,True,2,Furnished,9.14,False,True
18915,L18915,5,4,8.0,12,2020,True,1,Semi-Furnished,5.48,False,False
18916,L18916,3,2,3.0,10,2013,False,0,Furnished,9.83,True,False
18917,L18917,1,3,9.0,10,1995,True,0,Furnished,4.04,False,False
18918,L18918,3,1,19.0,23,2021,False,0,Furnished,2.23,True,False
18919,L18919,2,4,2.0,6,2020,False,0,Unfurnished,3.51,False,True
18920,L18920,3,2,3.0,24,2007,False,0,Furnished,10.79,False,False
18921,L18921,1,3,8.0,24,1998,False,0,Semi-Furnished,12.43,False,False
18922,L18922,3,2,10.0,21,1992,False,0,Unfurnished,4.31,True,True
18923,L18923,2,2,23.0,31,1996,True,4,Furnished,12.78,True,True
18924,L18924,5,1,4.0,30,2015,False,0,Furnished,9.74,False,False
18925,L18925,1,1,29.0,34,2002,True,0,Semi-Furnished,5.33,False,True
18926,L18926,2,4,3.0,18,2023,False,0,Unfurnished,14.67,True,True
18927,L18927,4,4,3.0,12,2018,False,0,Semi-Furnished,2.29,False,False
18928,L18928,5,4,0.0,35,2022,False,0,Semi-Furnished,12.09,False,False
18929,L18929,5,4,3.0,7,1994,True,3,Furnished,9.85,False,False
18930,L18930,1,3,12.0,25,2004,True,3,Semi-Furnished,14.52,True,True
18931,L18931,2,4,3.0,6,1999,True,4,Unfurnished,12.56,False,False
